what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430968639437
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430968639578
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430968640875
executed,command,,,"AUTOGEN:::org.eclipse.cdt.ui.editor.asm.AsmEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1430968641109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430968642921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430968688562
error,log,,,"Internal error logged from CDI Debug: ",1430968693453
error,log,,,"Internal error logged from CDI Debug: ",1430968693453
error,log,,,"Internal error logged from CDI Debug: ",1430968693453
error,log,,,"Internal error logged from CDI Debug: ",1430968693484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968693625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968696125
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1430968698437
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430968703203
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1430968703343
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430968711343
error,log,,,"Error logged from Debug Core: ",1430968711625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968713421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968717187
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430968722671
executed,command,,,"AUTOGEN:::org.eclipse.cdt.ui.editor.asm.AsmEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1430968725437
error,log,,,"Internal error logged from CDI Debug: ",1430968729640
error,log,,,"Internal error logged from CDI Debug: ",1430968729640
error,log,,,"Internal error logged from CDI Debug: ",1430968729640
error,log,,,"Internal error logged from CDI Debug: ",1430968729656
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430968738609
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1430968743265
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430968748984
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1430968749125
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1430968757968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968757984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968761093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968763000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968766531
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430968766531
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430968785796
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430968785875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430968786578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968788921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968790546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968792609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968793468
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1430968793468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968795343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968798125
error,log,,,"Internal error logged from CDI Debug: ",1430968803562
error,log,,,"Internal error logged from CDI Debug: ",1430968803562
error,log,,,"Internal error logged from CDI Debug: ",1430968803562
error,log,,,"Internal error logged from CDI Debug: ",1430968803578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968806828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968810687
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1430968813875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968834328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968862859
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430968862859
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1430968862984
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430968866625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968868453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968873734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430968874406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430970432843
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1430970432843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430970443140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430970477796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430970478656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430971333296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430972596671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430973890781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430974278890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430974280703
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430974280718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430974830062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978950359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978951703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978952703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978953375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978954062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978954671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978961828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978962234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430978964453
activated,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1430978970625
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1430978972234
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430978972234
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1430978974093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430979000296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430979000906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430979003312
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1430979004906
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1430979015593
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1430979026734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430979027171
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430979032078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.restartWorkbench",1430979032265
stopped,bundle,com.zylin.embeddedcdt,4.16.1,"com.zylin.embeddedcdt",1430979032312
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1430979032312
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1430979032312
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1430979032312
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1430979032328
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1430979032328
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1430979032328
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1430979032328
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1430979032328
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1430979032328
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1430979032328
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1430979032343
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1430979032343
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1430979032343
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1430979032359
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1430979032359
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1430979041625
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1430979041625
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1430979041625
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1430979041625
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1430979041625
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1430979041625
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1430979041625
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1430979041640
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1430979041640
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1430979041640
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1430979041640
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1430979041656
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1430979041656
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1430979041656
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1430979041656
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1430979041656
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1430979041656
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1430979041656
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1430979041656
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1430979041671
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1430979041671
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1430979041671
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1430979041671
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1430979041671
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1430979041671
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1430979041671
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1430979041671
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1430979041671
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1430979041671
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1430979041671
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1430979041671
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1430979041671
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1430979041671
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1430979041687
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1430979041687
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1430979041687
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1430979041687
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1430979041687
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1430979041687
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1430979041687
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1430979041687
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1430979041687
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1430979041687
