what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431088040781
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431088045593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088048546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088138718
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088141656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088209234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088213843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088214468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088218718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088219140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088219875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088220375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088222078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431088246687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088252625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088258437
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431088258453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088269500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088271671
error,log,,,"Internal error logged from CDI Debug: ",1431088275609
error,log,,,"Internal error logged from CDI Debug: ",1431088275609
error,log,,,"Internal error logged from CDI Debug: ",1431088275609
error,log,,,"Internal error logged from CDI Debug: ",1431088275609
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088277156
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431088277234
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431088292234
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088293171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431088310265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088314046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088315562
