what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1430901905093
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1430901905140
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430901906890
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1430901907812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430901915531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430901918781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430901922250
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430901923093
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430901924015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902010203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902012859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902025875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902026609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902030187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902033031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902053031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902053656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902063500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902084390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902100265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902105265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902120625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902121484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902122375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902158218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902215609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902216125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902218015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902225578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902229781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902230281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902231921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902234531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902237953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902238093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902269671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902273515
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1430902449281
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902450875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430902451828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902454625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902455578
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1430902455578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902460125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902464937
error,log,,,"Internal error logged from CDI Debug: ",1430902472281
error,log,,,"Internal error logged from CDI Debug: ",1430902472281
error,log,,,"Internal error logged from CDI Debug: ",1430902472281
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1430902482437
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1430902482453
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1430902483031
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1430902484062
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1430902484062
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430902485562
error,log,,,"Internal error logged from CDI Debug: ",1430902489218
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1430902489234
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430902493062
error,log,,,"Internal error logged from CDI Debug: ",1430902493203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902496421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902499781
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902499796
executed,command,,,"AUTOGEN:::org.eclipse.cdt.ui.editor.asm.AsmEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1430902502750
