what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1430979041703
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1430979041703
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1430979041703
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1430979041703
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1430979041703
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1430979041703
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1430979041703
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1430979041703
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1430979041703
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1430979041703
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1430979041703
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1430979041703
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1430979041703
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1430979041703
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1430979041703
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1430979041703
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1430979041718
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1430979041718
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1430979041718
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1430979041718
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1430979041718
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1430979041718
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1430979041718
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1430979041718
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1430979041718
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1430979041718
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1430979041718
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1430979041718
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1430979041718
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1430979041718
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1430979041718
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1430979041718
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1430979041718
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1430979041718
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1430979041718
os,sysinfo,,,"win32",1430979041718
arch,sysinfo,,,"x86",1430979041718
ws,sysinfo,,,"win32",1430979041718
locale,sysinfo,,,"zh_CN",1430979041718
processors,sysinfo,,,"2",1430979041718
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1430979041718
java.runtime.version,sysinfo,,,"1.6.0_07-b06",1430979041718
java.specification.name,sysinfo,,,"Java Platform API Specification",1430979041718
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1430979041718
java.specification.version,sysinfo,,,"1.6",1430979041718
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1430979041718
java.version,sysinfo,,,"1.6.0_07",1430979041718
java.vm.info,sysinfo,,,"mixed mode",1430979041718
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1430979041718
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1430979041718
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1430979041718
java.vm.specification.version,sysinfo,,,"1.0",1430979041718
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1430979041718
java.vm.version,sysinfo,,,"10.0-b23",1430979041718
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1430979046515
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1430979046515
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1430980917828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430980954390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430981346656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430981349703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430981871437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430981873968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430982094625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430982115843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430982240734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430982242203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430985855984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430985857875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430986171375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430986171812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431000148733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431000153921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431002449046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431002636968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431002638312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431002640749
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431002640983
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1431002641468
stopped,bundle,com.zylin.embeddedcdt,4.16.1,"com.zylin.embeddedcdt",1431002641624
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1431002641655
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1431002641671
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1431002641671
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1431002641671
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1431044233078
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1431044233078
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1431044233093
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1431044233109
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1431044233109
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1431044233140
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1431044233203
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1431044233203
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1431044233296
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1431044233343
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1431044233343
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1431044233343
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1431044233343
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1431044233343
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1431044233343
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1431044233343
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1431044233359
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1431044233359
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1431044233359
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1431044233359
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1431044233359
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1431044233359
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1431044233359
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1431044233359
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1431044233359
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1431044233375
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1431044233375
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1431044233375
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1431044233375
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1431044233375
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1431044233390
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1431044233390
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1431044233390
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1431044233390
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1431044233390
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1431044233390
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1431044233390
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1431044233390
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1431044233390
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1431044233390
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1431044233390
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1431044233406
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1431044233406
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1431044233421
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1431044233421
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1431044233421
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1431044233421
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1431044233437
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1431044233437
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1431044233437
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1431044233437
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1431044233437
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1431044233437
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1431044233437
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1431044233453
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1431044233453
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1431044233453
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1431044233484
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1431044233484
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1431044233484
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1431044233484
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1431044233500
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1431044233500
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1431044233515
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1431044233515
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1431044233515
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1431044233531
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1431044233546
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1431044233562
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1431044233578
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1431044233578
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1431044233609
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1431044233609
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1431044233609
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1431044233609
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1431044233625
os,sysinfo,,,"win32",1431044233625
arch,sysinfo,,,"x86",1431044233625
ws,sysinfo,,,"win32",1431044233625
locale,sysinfo,,,"zh_CN",1431044233625
processors,sysinfo,,,"2",1431044233625
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1431044233625
java.runtime.version,sysinfo,,,"1.6.0_07-b06",1431044233625
java.specification.name,sysinfo,,,"Java Platform API Specification",1431044233625
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1431044233625
java.specification.version,sysinfo,,,"1.6",1431044233625
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1431044233625
java.version,sysinfo,,,"1.6.0_07",1431044233625
java.vm.info,sysinfo,,,"mixed mode",1431044233625
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1431044233625
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1431044233625
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1431044233625
java.vm.specification.version,sysinfo,,,"1.0",1431044233625
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1431044233625
java.vm.version,sysinfo,,,"10.0-b23",1431044233625
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1431044233703
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1431044233718
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1431044233812
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1431044233890
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1431044233906
started,bundle,org.eclipse.equinox.p2.director,2.0.2.R36x_v20100823,"org.eclipse.equinox.p2.director",1431044243531
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1431044243546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431045814656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431045816734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046377953
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431046382890
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1431046385375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046387390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046402546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046407015
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431046423453
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431046423468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046423484
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431046425562
opened,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1431046426812
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1431046426843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1431046434843
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431046435765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046455406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046457031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046468500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046469765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046572109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046772000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046818640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046820984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046917515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046926765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046934406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431046943156
