what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1431082858890
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431082858906
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431082862640
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082862765
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082866171
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082868062
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082871500
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082874890
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082878593
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082879687
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082880562
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082881265
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082881937
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082882625
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082883250
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082884062
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082884703
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082885296
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082885890
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082886515
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082887187
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082887687
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082888312
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082888875
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082889453
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082889718
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082890109
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082890500
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082890890
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082891281
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082891671
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082892015
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082892406
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082892812
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082893203
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082894312
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082894546
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1431082894937
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431082896531
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431082904125
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431082911203
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431082913500
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431082917968
error,log,,,"Internal error logged from CDI Debug: ",1431082923578
error,log,,,"Internal error logged from CDI Debug: ",1431082923578
error,log,,,"Internal error logged from CDI Debug: ",1431082923578
error,log,,,"Internal error logged from CDI Debug: ",1431082923578
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431082924390
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431082924515
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431082928265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082936437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082938468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082944328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082946250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1431082946250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082950421
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1431082952578
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1431082952609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082959000
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1431082959062
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431082959062
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431082962250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1431082968453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431082973140
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431082980140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082986343
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431082992078
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431082992093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431082992125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083002578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083048062
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431083048078
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431083048812
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431083050593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083055343
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431083061968
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431083062000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083062031
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431083063406
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431083065046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083077531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083316578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431083320953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083337093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083342937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083343640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083344968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083348375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083349750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083385734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083387218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083387640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083388046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083388562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083408671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431083414125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1431083426187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431083446203
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431083463390
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431083474421
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431083474468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083481656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083506781
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431083508093
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431083511406
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431083513531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083536609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083537359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083538656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083542640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083562546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083563250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083563625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083564718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083572093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083573734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083584015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083584468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083611625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083613703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083614250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083616140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083628718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083631531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083646843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083648250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083660203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083664515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083695718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083696937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083704937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083706406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083759078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083759921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083760546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083761671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083781625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083835328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431083842890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083854015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083865640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431083867734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083902265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431083966140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1431083982796
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431083984203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084225796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084239718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084286578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084287296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1431084299609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1431084304421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431084326750
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431084329843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084333031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084334234
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431084334250
opened,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1431084336640
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1431084336671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431084355812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084358093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084359328
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431084359343
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431084370062
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431084371031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084377296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084379078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431084468093
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1431084470453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1431084483656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431084547796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084554843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084557703
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431084557718
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431084561625
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1431084561906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084563671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084620750
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431084626984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431084632562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084637750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431084638687
